Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 124 [10240/50000 (20%)]	Train Loss: 1.965948	Val Loss: 2.052987	Val Acc: 40.3515625
Train Epoch: 124 [15360/50000 (31%)]	Train Loss: 1.965647	Val Loss: 2.043120	Val Acc: 41.6796875
Train Epoch: 124 [20480/50000 (41%)]	Train Loss: 1.968478	Val Loss: 2.046497	Val Acc: 41.015625
Train Epoch: 124 [25600/50000 (51%)]	Train Loss: 1.961435	Val Loss: 2.048611	Val Acc: 40.7421875
Train Epoch: 124 [30720/50000 (61%)]	Train Loss: 1.951460	Val Loss: 2.045151	Val Acc: 41.484375
Train Epoch: 124 [35840/50000 (71%)]	Train Loss: 1.936582	Val Loss: 2.058084	Val Acc: 39.765625
Train Epoch: 124 [40960/50000 (82%)]	Train Loss: 1.977935	Val Loss: 2.060872	Val Acc: 39.7265625
Train Epoch: 124 [46080/50000 (92%)]	Train Loss: 1.970207	Val Loss: 2.042524	Val Acc: 41.5625

test set: Average loss: 2.0464, Accuracy: 4117/10000 (41%)

Train Epoch: 125 [0/50000 (0%)]	Train Loss: 1.994007	Val Loss: 2.036163	Val Acc: 42.1875
Train Epoch: 125 [5120/50000 (10%)]	Train Loss: 1.971645	Val Loss: 2.052415	Val Acc: 40.3125
Train Epoch: 125 [10240/50000 (20%)]	Train Loss: 1.969784	Val Loss: 2.050638	Val Acc: 40.9765625
Train Epoch: 125 [15360/50000 (31%)]	Train Loss: 1.967593	Val Loss: 2.047520	Val Acc: 41.171875
Train Epoch: 125 [20480/50000 (41%)]	Train Loss: 1.946701	Val Loss: 2.048888	Val Acc: 41.0546875
Train Epoch: 125 [25600/50000 (51%)]	Train Loss: 1.986622	Val Loss: 2.045530	Val Acc: 41.5234375
Train Epoch: 125 [30720/50000 (61%)]	Train Loss: 1.929236	Val Loss: 2.056707	Val Acc: 40.234375
Train Epoch: 125 [35840/50000 (71%)]	Train Loss: 1.935427	Val Loss: 2.043326	Val Acc: 41.484375
Train Epoch: 125 [40960/50000 (82%)]	Train Loss: 1.969606	Val Loss: 2.044907	Val Acc: 41.8359375
Train Epoch: 125 [46080/50000 (92%)]	Train Loss: 1.941476	Val Loss: 2.023685	Val Acc: 43.9453125

test set: Average loss: 2.0468, Accuracy: 4103/10000 (41%)

Train Epoch: 126 [0/50000 (0%)]	Train Loss: 1.945088	Val Loss: 2.054485	Val Acc: 40.3125
Train Epoch: 126 [5120/50000 (10%)]	Train Loss: 1.979780	Val Loss: 2.045368	Val Acc: 40.8984375
Train Epoch: 126 [10240/50000 (20%)]	Train Loss: 1.986695	Val Loss: 2.050837	Val Acc: 40.1171875
Train Epoch: 126 [15360/50000 (31%)]	Train Loss: 1.972634	Val Loss: 2.050001	Val Acc: 40.5078125
Train Epoch: 126 [20480/50000 (41%)]	Train Loss: 1.967736	Val Loss: 2.041122	Val Acc: 41.3671875
Train Epoch: 126 [25600/50000 (51%)]	Train Loss: 1.987870	Val Loss: 2.034420	Val Acc: 42.1484375
Train Epoch: 126 [30720/50000 (61%)]	Train Loss: 1.978999	Val Loss: 2.029155	Val Acc: 42.8515625
Train Epoch: 126 [35840/50000 (71%)]	Train Loss: 1.964728	Val Loss: 2.059511	Val Acc: 39.453125
Train Epoch: 126 [40960/50000 (82%)]	Train Loss: 1.988827	Val Loss: 2.047414	Val Acc: 41.2890625
Train Epoch: 126 [46080/50000 (92%)]	Train Loss: 1.960605	Val Loss: 2.047220	Val Acc: 41.09375

test set: Average loss: 2.0466, Accuracy: 4106/10000 (41%)

Train Epoch: 127 [0/50000 (0%)]	Train Loss: 1.950262	Val Loss: 2.047256	Val Acc: 40.859375
Train Epoch: 127 [5120/50000 (10%)]	Train Loss: 1.949812	Val Loss: 2.058802	Val Acc: 39.6484375
Train Epoch: 127 [10240/50000 (20%)]	Train Loss: 1.987743	Val Loss: 2.038740	Val Acc: 41.796875
Train Epoch: 127 [15360/50000 (31%)]	Train Loss: 1.956742	Val Loss: 2.046160	Val Acc: 41.328125
Train Epoch: 127 [20480/50000 (41%)]	Train Loss: 2.001200	Val Loss: 2.049492	Val Acc: 41.09375
Train Epoch: 127 [25600/50000 (51%)]	Train Loss: 1.972535	Val Loss: 2.053551	Val Acc: 40.46875
Train Epoch: 127 [30720/50000 (61%)]	Train Loss: 1.975545	Val Loss: 2.042633	Val Acc: 41.328125
Train Epoch: 127 [35840/50000 (71%)]	Train Loss: 1.998885	Val Loss: 2.045828	Val Acc: 41.4453125
Train Epoch: 127 [40960/50000 (82%)]	Train Loss: 1.975726	Val Loss: 2.035536	Val Acc: 42.1484375
Train Epoch: 127 [46080/50000 (92%)]	Train Loss: 1.955883	Val Loss: 2.058748	Val Acc: 39.765625

test set: Average loss: 2.0466, Accuracy: 4104/10000 (41%)

Train Epoch: 128 [0/50000 (0%)]	Train Loss: 1.960049	Val Loss: 2.054734	Val Acc: 39.84375
Train Epoch: 128 [5120/50000 (10%)]	Train Loss: 1.939945	Val Loss: 2.049593	Val Acc: 41.4453125
Train Epoch: 128 [10240/50000 (20%)]	Train Loss: 1.931165	Val Loss: 2.035498	Val Acc: 42.2265625
Train Epoch: 128 [15360/50000 (31%)]	Train Loss: 1.980498	Val Loss: 2.044773	Val Acc: 41.4453125
Train Epoch: 128 [20480/50000 (41%)]	Train Loss: 1.989550	Val Loss: 2.054411	Val Acc: 40.15625
Train Epoch: 128 [25600/50000 (51%)]	Train Loss: 1.943478	Val Loss: 2.046561	Val Acc: 41.171875
Train Epoch: 128 [30720/50000 (61%)]	Train Loss: 1.968626	Val Loss: 2.041878	Val Acc: 41.8359375
Train Epoch: 128 [35840/50000 (71%)]	Train Loss: 1.989251	Val Loss: 2.052762	Val Acc: 40.2734375
Train Epoch: 128 [40960/50000 (82%)]	Train Loss: 1.977497	Val Loss: 2.034415	Val Acc: 42.890625
Train Epoch: 128 [46080/50000 (92%)]	Train Loss: 2.018514	Val Loss: 2.039645	Val Acc: 42.03125

test set: Average loss: 2.0467, Accuracy: 4115/10000 (41%)

Train Epoch: 129 [0/50000 (0%)]	Train Loss: 1.981208	Val Loss: 2.039657	Val Acc: 42.1875
Train Epoch: 129 [5120/50000 (10%)]	Train Loss: 1.972696	Val Loss: 2.050252	Val Acc: 40.8203125
Train Epoch: 129 [10240/50000 (20%)]	Train Loss: 1.948507	Val Loss: 2.053317	Val Acc: 40.3515625
Train Epoch: 129 [15360/50000 (31%)]	Train Loss: 1.970371	Val Loss: 2.046448	Val Acc: 41.09375
Train Epoch: 129 [20480/50000 (41%)]	Train Loss: 1.959259	Val Loss: 2.045613	Val Acc: 41.40625
Train Epoch: 129 [25600/50000 (51%)]	Train Loss: 1.992658	Val Loss: 2.055036	Val Acc: 40.46875
Train Epoch: 129 [30720/50000 (61%)]	Train Loss: 1.970124	Val Loss: 2.048614	Val Acc: 40.7421875
Train Epoch: 129 [35840/50000 (71%)]	Train Loss: 1.950819	Val Loss: 2.026022	Val Acc: 43.1640625
Train Epoch: 129 [40960/50000 (82%)]	Train Loss: 1.941843	Val Loss: 2.038126	Val Acc: 41.5234375
Train Epoch: 129 [46080/50000 (92%)]	Train Loss: 1.967282	Val Loss: 2.054476	Val Acc: 40.3515625

test set: Average loss: 2.0467, Accuracy: 4111/10000 (41%)

Train Epoch: 130 [0/50000 (0%)]	Train Loss: 1.958080	Val Loss: 2.044721	Val Acc: 41.796875
Train Epoch: 130 [5120/50000 (10%)]	Train Loss: 1.969884	Val Loss: 2.049509	Val Acc: 40.7421875
Train Epoch: 130 [10240/50000 (20%)]	Train Loss: 1.982072	Val Loss: 2.048724	Val Acc: 41.328125
Train Epoch: 130 [15360/50000 (31%)]	Train Loss: 1.959168	Val Loss: 2.042523	Val Acc: 41.7578125
Train Epoch: 130 [20480/50000 (41%)]	Train Loss: 1.953063	Val Loss: 2.059736	Val Acc: 39.765625
Train Epoch: 130 [25600/50000 (51%)]	Train Loss: 1.946241	Val Loss: 2.044324	Val Acc: 41.484375
Train Epoch: 130 [30720/50000 (61%)]	Train Loss: 1.993914	Val Loss: 2.044977	Val Acc: 40.9375
Train Epoch: 130 [35840/50000 (71%)]	Train Loss: 1.968215	Val Loss: 2.053632	Val Acc: 40.390625
Train Epoch: 130 [40960/50000 (82%)]	Train Loss: 1.937293	Val Loss: 2.074233	Val Acc: 38.125
Train Epoch: 130 [46080/50000 (92%)]	Train Loss: 1.967196	Val Loss: 2.046184	Val Acc: 41.09375

test set: Average loss: 2.0465, Accuracy: 4115/10000 (41%)

Train Epoch: 131 [0/50000 (0%)]	Train Loss: 1.967602	Val Loss: 2.044714	Val Acc: 41.484375
Train Epoch: 131 [5120/50000 (10%)]	Train Loss: 2.004386	Val Loss: 2.040619	Val Acc: 41.875
Train Epoch: 131 [10240/50000 (20%)]	Train Loss: 1.957260	Val Loss: 2.038635	Val Acc: 41.8359375
Train Epoch: 131 [15360/50000 (31%)]	Train Loss: 1.972605	Val Loss: 2.038261	Val Acc: 42.03125
Train Epoch: 131 [20480/50000 (41%)]	Train Loss: 1.976461	Val Loss: 2.039970	Val Acc: 41.953125
Train Epoch: 131 [25600/50000 (51%)]	Train Loss: 1.948626	Val Loss: 2.045322	Val Acc: 41.2109375
Train Epoch: 131 [30720/50000 (61%)]	Train Loss: 1.960182	Val Loss: 2.040132	Val Acc: 41.640625
Train Epoch: 131 [35840/50000 (71%)]	Train Loss: 1.979644	Val Loss: 2.047395	Val Acc: 40.78125
Train Epoch: 131 [40960/50000 (82%)]	Train Loss: 1.990500	Val Loss: 2.050958	Val Acc: 40.46875
Train Epoch: 131 [46080/50000 (92%)]	Train Loss: 1.953750	Val Loss: 2.050303	Val Acc: 40.78125

test set: Average loss: 2.0463, Accuracy: 4118/10000 (41%)

Train Epoch: 132 [0/50000 (0%)]	Train Loss: 1.981161	Val Loss: 2.042629	Val Acc: 41.7578125
Train Epoch: 132 [5120/50000 (10%)]	Train Loss: 1.943190	Val Loss: 2.045345	Val Acc: 41.1328125
Train Epoch: 132 [10240/50000 (20%)]	Train Loss: 1.967621	Val Loss: 2.050918	Val Acc: 40.703125
Train Epoch: 132 [15360/50000 (31%)]	Train Loss: 1.971670	Val Loss: 2.046140	Val Acc: 40.8984375
Train Epoch: 132 [20480/50000 (41%)]	Train Loss: 1.950248	Val Loss: 2.046284	Val Acc: 40.8203125
Train Epoch: 132 [25600/50000 (51%)]	Train Loss: 1.960672	Val Loss: 2.047085	Val Acc: 41.40625
Train Epoch: 132 [30720/50000 (61%)]	Train Loss: 1.950325	Val Loss: 2.046179	Val Acc: 41.4453125
Train Epoch: 132 [35840/50000 (71%)]	Train Loss: 1.935699	Val Loss: 2.040488	Val Acc: 41.40625
Train Epoch: 132 [40960/50000 (82%)]	Train Loss: 1.967278	Val Loss: 2.049494	Val Acc: 40.78125
Train Epoch: 132 [46080/50000 (92%)]	Train Loss: 1.957147	Val Loss: 2.056513	Val Acc: 40.1171875

test set: Average loss: 2.0465, Accuracy: 4103/10000 (41%)

Train Epoch: 133 [0/50000 (0%)]	Train Loss: 1.985103	Val Loss: 2.041362	Val Acc: 41.484375
Train Epoch: 133 [5120/50000 (10%)]	Train Loss: 1.971306	Val Loss: 2.053881	Val Acc: 40.1171875
Train Epoch: 133 [10240/50000 (20%)]	Train Loss: 1.928939	Val Loss: 2.042518	Val Acc: 41.1328125
Train Epoch: 133 [15360/50000 (31%)]	Train Loss: 1.944042	Val Loss: 2.041087	Val Acc: 41.40625
Train Epoch: 133 [20480/50000 (41%)]	Train Loss: 1.954240	Val Loss: 2.045957	Val Acc: 41.3671875
Train Epoch: 133 [25600/50000 (51%)]	Train Loss: 1.998848	Val Loss: 2.059031	Val Acc: 39.765625
Train Epoch: 133 [30720/50000 (61%)]	Train Loss: 1.977477	Val Loss: 2.046192	Val Acc: 40.9375
Train Epoch: 133 [35840/50000 (71%)]	Train Loss: 1.963833	Val Loss: 2.051471	Val Acc: 40.390625
Train Epoch: 133 [40960/50000 (82%)]	Train Loss: 1.945224	Val Loss: 2.036847	Val Acc: 42.0703125
Train Epoch: 133 [46080/50000 (92%)]	Train Loss: 1.953044	Val Loss: 2.064221	Val Acc: 39.3359375

test set: Average loss: 2.0468, Accuracy: 4098/10000 (41%)

Train Epoch: 134 [0/50000 (0%)]	Train Loss: 2.011304	Val Loss: 2.046082	Val Acc: 40.9765625
Train Epoch: 134 [5120/50000 (10%)]	Train Loss: 1.935644	Val Loss: 2.045855	Val Acc: 41.2109375
Train Epoch: 134 [10240/50000 (20%)]	Train Loss: 2.003722	Val Loss: 2.048533	Val Acc: 40.9375
Train Epoch: 134 [15360/50000 (31%)]	Train Loss: 1.981248	Val Loss: 2.044068	Val Acc: 41.4453125
Train Epoch: 134 [20480/50000 (41%)]	Train Loss: 1.989549	Val Loss: 2.052447	Val Acc: 40.46875
Train Epoch: 134 [25600/50000 (51%)]	Train Loss: 1.977193	Val Loss: 2.040137	Val Acc: 41.6015625
Train Epoch: 134 [30720/50000 (61%)]	Train Loss: 1.967900	Val Loss: 2.067165	Val Acc: 39.0234375
Train Epoch: 134 [35840/50000 (71%)]	Train Loss: 1.967060	Val Loss: 2.052227	Val Acc: 40.46875
Train Epoch: 134 [40960/50000 (82%)]	Train Loss: 2.000471	Val Loss: 2.045967	Val Acc: 41.015625
Train Epoch: 134 [46080/50000 (92%)]	Train Loss: 1.976130	Val Loss: 2.054788	Val Acc: 40.0390625

test set: Average loss: 2.0467, Accuracy: 4107/10000 (41%)

Train Epoch: 135 [0/50000 (0%)]	Train Loss: 1.991753	Val Loss: 2.043436	Val Acc: 41.40625
Train Epoch: 135 [5120/50000 (10%)]	Train Loss: 1.940171	Val Loss: 2.061696	Val Acc: 39.6875
Train Epoch: 135 [10240/50000 (20%)]	Train Loss: 1.995558	Val Loss: 2.047268	Val Acc: 41.171875
Train Epoch: 135 [15360/50000 (31%)]	Train Loss: 1.949708	Val Loss: 2.051634	Val Acc: 40.78125
Train Epoch: 135 [20480/50000 (41%)]	Train Loss: 1.960859	Val Loss: 2.050981	Val Acc: 40.625
Train Epoch: 135 [25600/50000 (51%)]	Train Loss: 1.945179	Val Loss: 2.040211	Val Acc: 41.5625
Train Epoch: 135 [30720/50000 (61%)]	Train Loss: 1.995098	Val Loss: 2.046471	Val Acc: 41.2890625
Train Epoch: 135 [35840/50000 (71%)]	Train Loss: 1.946677	Val Loss: 2.051766	Val Acc: 40.5078125
Train Epoch: 135 [40960/50000 (82%)]	Train Loss: 1.919532	Val Loss: 2.041210	Val Acc: 41.71875
Train Epoch: 135 [46080/50000 (92%)]	Train Loss: 1.991084	Val Loss: 2.053313	Val Acc: 40.0390625

test set: Average loss: 2.0465, Accuracy: 4101/10000 (41%)

Train Epoch: 136 [0/50000 (0%)]	Train Loss: 1.989000	Val Loss: 2.041385	Val Acc: 41.640625
Train Epoch: 136 [5120/50000 (10%)]	Train Loss: 1.981449	Val Loss: 2.051914	Val Acc: 40.1171875
Train Epoch: 136 [10240/50000 (20%)]	Train Loss: 1.964916	Val Loss: 2.042522	Val Acc: 41.71875
Train Epoch: 136 [15360/50000 (31%)]	Train Loss: 1.962472	Val Loss: 2.039546	Val Acc: 42.265625
Train Epoch: 136 [20480/50000 (41%)]	Train Loss: 1.978514	Val Loss: 2.061384	Val Acc: 39.3359375
Train Epoch: 136 [25600/50000 (51%)]	Train Loss: 1.953110	Val Loss: 2.039558	Val Acc: 41.796875
Train Epoch: 136 [30720/50000 (61%)]	Train Loss: 1.990296	Val Loss: 2.031543	Val Acc: 42.421875
Train Epoch: 136 [35840/50000 (71%)]	Train Loss: 1.926614	Val Loss: 2.027120	Val Acc: 43.4765625
Train Epoch: 136 [40960/50000 (82%)]	Train Loss: 1.980655	Val Loss: 2.044889	Val Acc: 41.4453125
Train Epoch: 136 [46080/50000 (92%)]	Train Loss: 1.973095	Val Loss: 2.044714	Val Acc: 41.5625

test set: Average loss: 2.0466, Accuracy: 4094/10000 (41%)

Train Epoch: 137 [0/50000 (0%)]	Train Loss: 1.969585	Val Loss: 2.057441	Val Acc: 39.84375
Train Epoch: 137 [5120/50000 (10%)]	Train Loss: 1.954194	Val Loss: 2.050081	Val Acc: 40.6640625
Train Epoch: 137 [10240/50000 (20%)]	Train Loss: 1.929605	Val Loss: 2.038498	Val Acc: 41.9140625
Train Epoch: 137 [15360/50000 (31%)]	Train Loss: 1.982189	Val Loss: 2.036100	Val Acc: 42.2265625
Train Epoch: 137 [20480/50000 (41%)]	Train Loss: 1.991904	Val Loss: 2.033307	Val Acc: 42.6953125
Train Epoch: 137 [25600/50000 (51%)]	Train Loss: 1.942792	Val Loss: 2.037451	Val Acc: 42.3828125
Train Epoch: 137 [30720/50000 (61%)]	Train Loss: 1.980344	Val Loss: 2.057116	Val Acc: 40.1171875
Train Epoch: 137 [35840/50000 (71%)]	Train Loss: 1.982468	Val Loss: 2.046547	Val Acc: 40.9765625
Train Epoch: 137 [40960/50000 (82%)]	Train Loss: 1.980563	Val Loss: 2.048774	Val Acc: 40.703125
Train Epoch: 137 [46080/50000 (92%)]	Train Loss: 1.944440	Val Loss: 2.045848	Val Acc: 41.0546875

test set: Average loss: 2.0471, Accuracy: 4100/10000 (41%)

Train Epoch: 138 [0/50000 (0%)]	Train Loss: 1.995293	Val Loss: 2.045826	Val Acc: 40.9375
Train Epoch: 138 [5120/50000 (10%)]	Train Loss: 1.973883	Val Loss: 2.041197	Val Acc: 42.3046875
Train Epoch: 138 [10240/50000 (20%)]	Train Loss: 1.968585	Val Loss: 2.052715	Val Acc: 40.6640625
Train Epoch: 138 [15360/50000 (31%)]	Train Loss: 1.999129	Val Loss: 2.041232	Val Acc: 42.03125
Train Epoch: 138 [20480/50000 (41%)]	Train Loss: 1.953889	Val Loss: 2.053531	Val Acc: 40.3515625
Train Epoch: 138 [25600/50000 (51%)]	Train Loss: 1.980795	Val Loss: 2.042557	Val Acc: 41.5234375
Train Epoch: 138 [30720/50000 (61%)]	Train Loss: 1.974086	Val Loss: 2.043563	Val Acc: 41.71875
Train Epoch: 138 [35840/50000 (71%)]	Train Loss: 1.958376	Val Loss: 2.039385	Val Acc: 41.3671875
Train Epoch: 138 [40960/50000 (82%)]	Train Loss: 1.956135	Val Loss: 2.055289	Val Acc: 39.765625
Train Epoch: 138 [46080/50000 (92%)]	Train Loss: 1.961339	Val Loss: 2.050297	Val Acc: 40.3515625

test set: Average loss: 2.0466, Accuracy: 4113/10000 (41%)

Train Epoch: 139 [0/50000 (0%)]	Train Loss: 1.933098	Val Loss: 2.053613	Val Acc: 40.4296875
Train Epoch: 139 [5120/50000 (10%)]	Train Loss: 1.948574	Val Loss: 2.058494	Val Acc: 40.0
Train Epoch: 139 [10240/50000 (20%)]	Train Loss: 1.963717	Val Loss: 2.038103	Val Acc: 41.6796875
Train Epoch: 139 [15360/50000 (31%)]	Train Loss: 1.985979	Val Loss: 2.043092	Val Acc: 41.4453125
Train Epoch: 139 [20480/50000 (41%)]	Train Loss: 1.974934	Val Loss: 2.035628	Val Acc: 41.953125
Train Epoch: 139 [25600/50000 (51%)]	Train Loss: 1.950227	Val Loss: 2.054478	Val Acc: 40.0390625
Train Epoch: 139 [30720/50000 (61%)]	Train Loss: 1.959671	Val Loss: 2.046799	Val Acc: 40.8203125
Train Epoch: 139 [35840/50000 (71%)]	Train Loss: 1.977634	Val Loss: 2.041693	Val Acc: 41.2890625
Train Epoch: 139 [40960/50000 (82%)]	Train Loss: 1.986908	Val Loss: 2.035010	Val Acc: 42.3828125
Train Epoch: 139 [46080/50000 (92%)]	Train Loss: 1.970587	Val Loss: 2.042085	Val Acc: 41.5234375

test set: Average loss: 2.0471, Accuracy: 4097/10000 (41%)

Train Epoch: 140 [0/50000 (0%)]	Train Loss: 1.973565	Val Loss: 2.055083	Val Acc: 39.8046875
Train Epoch: 140 [5120/50000 (10%)]	Train Loss: 1.989735	Val Loss: 2.046284	Val Acc: 41.2890625
Train Epoch: 140 [10240/50000 (20%)]	Train Loss: 1.949045	Val Loss: 2.053479	Val Acc: 40.3515625
Train Epoch: 140 [15360/50000 (31%)]	Train Loss: 1.959123	Val Loss: 2.042696	Val Acc: 41.2109375
Train Epoch: 140 [20480/50000 (41%)]	Train Loss: 1.957628	Val Loss: 2.047082	Val Acc: 41.015625
Train Epoch: 140 [25600/50000 (51%)]	Train Loss: 1.909476	Val Loss: 2.054488	Val Acc: 39.84375
Train Epoch: 140 [30720/50000 (61%)]	Train Loss: 1.973553	Val Loss: 2.038303	Val Acc: 41.5234375
Train Epoch: 140 [35840/50000 (71%)]	Train Loss: 1.961087	Val Loss: 2.048117	Val Acc: 41.25
Train Epoch: 140 [40960/50000 (82%)]	Train Loss: 1.972989	Val Loss: 2.050514	Val Acc: 40.703125
Train Epoch: 140 [46080/50000 (92%)]	Train Loss: 2.006971	Val Loss: 2.046571	Val Acc: 41.171875

test set: Average loss: 2.0466, Accuracy: 4113/10000 (41%)

Train Epoch: 141 [0/50000 (0%)]	Train Loss: 1.921669	Val Loss: 2.046002	Val Acc: 41.2109375
Train Epoch: 141 [5120/50000 (10%)]	Train Loss: 1.968601	Val Loss: 2.051591	Val Acc: 40.7421875
Train Epoch: 141 [10240/50000 (20%)]	Train Loss: 2.000036	Val Loss: 2.041292	Val Acc: 41.6796875
Train Epoch: 141 [15360/50000 (31%)]	Train Loss: 1.982895	Val Loss: 2.055619	Val Acc: 40.0
Train Epoch: 141 [20480/50000 (41%)]	Train Loss: 1.946471	Val Loss: 2.042623	Val Acc: 41.25
Train Epoch: 141 [25600/50000 (51%)]	Train Loss: 1.987109	Val Loss: 2.041893	Val Acc: 41.40625
Train Epoch: 141 [30720/50000 (61%)]	Train Loss: 1.957656	Val Loss: 2.045683	Val Acc: 41.796875
Train Epoch: 141 [35840/50000 (71%)]	Train Loss: 1.948564	Val Loss: 2.043931	Val Acc: 41.40625
Train Epoch: 141 [40960/50000 (82%)]	Train Loss: 1.984361	Val Loss: 2.052054	Val Acc: 40.9375
Train Epoch: 141 [46080/50000 (92%)]	Train Loss: 1.962745	Val Loss: 2.048863	Val Acc: 40.5859375

test set: Average loss: 2.0467, Accuracy: 4114/10000 (41%)

Train Epoch: 142 [0/50000 (0%)]	Train Loss: 1.956994	Val Loss: 2.039511	Val Acc: 41.9140625
Train Epoch: 142 [5120/50000 (10%)]	Train Loss: 2.015682	Val Loss: 2.044634	Val Acc: 40.8203125
Train Epoch: 142 [10240/50000 (20%)]	Train Loss: 1.936610	Val Loss: 2.050772	Val Acc: 40.625
Train Epoch: 142 [15360/50000 (31%)]	Train Loss: 1.991045	Val Loss: 2.046002	Val Acc: 41.0546875
Train Epoch: 142 [20480/50000 (41%)]	Train Loss: 1.980487	Val Loss: 2.031626	Val Acc: 42.96875
Train Epoch: 142 [25600/50000 (51%)]	Train Loss: 1.937999	Val Loss: 2.044996	Val Acc: 41.40625
Train Epoch: 142 [30720/50000 (61%)]	Train Loss: 1.990765	Val Loss: 2.066626	Val Acc: 38.671875
Train Epoch: 142 [35840/50000 (71%)]	Train Loss: 1.968262	Val Loss: 2.051523	Val Acc: 40.7421875
Train Epoch: 142 [40960/50000 (82%)]	Train Loss: 1.962592	Val Loss: 2.044421	Val Acc: 41.328125
Train Epoch: 142 [46080/50000 (92%)]	Train Loss: 1.950674	Val Loss: 2.037365	Val Acc: 41.953125

test set: Average loss: 2.0466, Accuracy: 4099/10000 (41%)

Train Epoch: 143 [0/50000 (0%)]	Train Loss: 1.988252	Val Loss: 2.049185	Val Acc: 40.8203125
Train Epoch: 143 [5120/50000 (10%)]	Train Loss: 1.948820	Val Loss: 2.040732	Val Acc: 41.4453125
Train Epoch: 143 [10240/50000 (20%)]	Train Loss: 1.985749	Val Loss: 2.048584	Val Acc: 41.0546875
Train Epoch: 143 [15360/50000 (31%)]	Train Loss: 1.981526	Val Loss: 2.054511	Val Acc: 39.765625
Train Epoch: 143 [20480/50000 (41%)]	Train Loss: 1.959980	Val Loss: 2.050195	Val Acc: 40.390625
Train Epoch: 143 [25600/50000 (51%)]	Train Loss: 1.983464	Val Loss: 2.039157	Val Acc: 42.1484375
Train Epoch: 143 [30720/50000 (61%)]	Train Loss: 1.969318	Val Loss: 2.046129	Val Acc: 41.2109375
Train Epoch: 143 [35840/50000 (71%)]	Train Loss: 1.978239	Val Loss: 2.047688	Val Acc: 40.8203125
Train Epoch: 143 [40960/50000 (82%)]	Train Loss: 1.953673	Val Loss: 2.046914	Val Acc: 40.9765625
Train Epoch: 143 [46080/50000 (92%)]	Train Loss: 1.928136	Val Loss: 2.036592	Val Acc: 42.265625

test set: Average loss: 2.0467, Accuracy: 4109/10000 (41%)

Train Epoch: 144 [0/50000 (0%)]	Train Loss: 1.959860	Val Loss: 2.048244	Val Acc: 40.9375
Train Epoch: 144 [5120/50000 (10%)]	Train Loss: 1.915265	Val Loss: 2.056116	Val Acc: 39.84375
Train Epoch: 144 [10240/50000 (20%)]	Train Loss: 1.965702	Val Loss: 2.041937	Val Acc: 41.40625
Train Epoch: 144 [15360/50000 (31%)]	Train Loss: 1.940946	Val Loss: 2.054838	Val Acc: 39.9609375
Train Epoch: 144 [20480/50000 (41%)]	Train Loss: 1.988729	Val Loss: 2.027044	Val Acc: 43.203125
Train Epoch: 144 [25600/50000 (51%)]	Train Loss: 1.948779	Val Loss: 2.055995	Val Acc: 39.921875
Train Epoch: 144 [30720/50000 (61%)]	Train Loss: 1.992225	Val Loss: 2.052692	Val Acc: 40.1953125
Train Epoch: 144 [35840/50000 (71%)]	Train Loss: 1.988324	Val Loss: 2.053841	Val Acc: 40.46875
Train Epoch: 144 [40960/50000 (82%)]	Train Loss: 1.952003	Val Loss: 2.047837	Val Acc: 40.8984375
Train Epoch: 144 [46080/50000 (92%)]	Train Loss: 2.022364	Val Loss: 2.040979	Val Acc: 41.1328125

test set: Average loss: 2.0467, Accuracy: 4112/10000 (41%)

Train Epoch: 145 [0/50000 (0%)]	Train Loss: 1.991577	Val Loss: 2.049242	Val Acc: 41.015625
Train Epoch: 145 [5120/50000 (10%)]	Train Loss: 1.988436	Val Loss: 2.052347	Val Acc: 40.4296875
Train Epoch: 145 [10240/50000 (20%)]	Train Loss: 1.973235	Val Loss: 2.050214	Val Acc: 40.7421875
Train Epoch: 145 [15360/50000 (31%)]	Train Loss: 1.973479	Val Loss: 2.056148	Val Acc: 39.8046875
Train Epoch: 145 [20480/50000 (41%)]	Train Loss: 2.000636	Val Loss: 2.036643	Val Acc: 42.5
Train Epoch: 145 [25600/50000 (51%)]	Train Loss: 1.951441	Val Loss: 2.049274	Val Acc: 40.5078125
Train Epoch: 145 [30720/50000 (61%)]	Train Loss: 1.960299	Val Loss: 2.043018	Val Acc: 41.4453125
Train Epoch: 145 [35840/50000 (71%)]	Train Loss: 1.944968	Val Loss: 2.038174	Val Acc: 42.34375
Train Epoch: 145 [40960/50000 (82%)]	Train Loss: 1.963344	Val Loss: 2.051738	Val Acc: 40.3515625
Train Epoch: 145 [46080/50000 (92%)]	Train Loss: 1.962351	Val Loss: 2.044783	Val Acc: 41.0546875

test set: Average loss: 2.0472, Accuracy: 4110/10000 (41%)

Train Epoch: 146 [0/50000 (0%)]	Train Loss: 2.009296	Val Loss: 2.052290	Val Acc: 40.8984375
Train Epoch: 146 [5120/50000 (10%)]	Train Loss: 2.004869	Val Loss: 2.040146	Val Acc: 41.484375
Train Epoch: 146 [10240/50000 (20%)]	Train Loss: 1.961663	Val Loss: 2.052615	Val Acc: 40.4296875
Train Epoch: 146 [15360/50000 (31%)]	Train Loss: 1.975959	Val Loss: 2.055456	Val Acc: 39.921875
